Value_SP500_REAL_PRICE_MONTH,Value_SP500_DIV_YIELD_MONTH,Value_SP500_PE_RATIO_MONTH,Value_SHILLER_PE_RATIO_MONTH,Value_SP500_EARNINGS_YIELD_MONTH,Value_SP500_INFLADJ_MONTH,Value_SP500_PSR_QUARTER,Value_SP500_DIV_MONTH,Value_SP500_DIV_YEAR,Value_SP500_DIV_GROWTH_YEAR,Value_SP500_DIV_GROWTH_QUARTER,Value_SP500_PBV_RATIO_QUARTER,Value_SHILLER_PE_RATIO_YEAR,Value_SP500_PE_RATIO_YEAR,Value_SP500_DIV_YIELD_YEAR,Value_SP500_PSR_YEAR,Value_SP500_EARNINGS_YIELD_YEAR,Value_SP500_PBV_RATIO_YEAR,Value_SP500_INFLADJ_YEAR,Value_SP500_SALES_YEAR,Value_SP500_SALES_GROWTH_YEAR,Value_SP500_SALES_QUARTER,Value_SP500_REAL_SALES_GROWTH_QUARTER,Value_SP500_SALES_GROWTH_QUARTER,Value_SP500_REAL_SALES_GROWTH_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_YEAR,Value_SP500_REAL_SALES_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_QUARTER,Value_SP500_EARNINGS_GROWTH_QUARTER,Value_SP500_REAL_SALES_QUARTER,Value_SP500_EARNINGS_MONTH,Value_SP500_BVPS_YEAR,Value_SP500_EARNINGS_YEAR,Value_SP500_EARNINGS_GROWTH_YEAR,Value_SP500_BVPS_QUARTER
4.37,1.3,15.61,11.34,5.62,177.12,1.43,22.37,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,48.39,290.68,20.0,-77.52,290.68
1178.5,4.22,37.85,31.4,2.64,1679.01,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.33,15.61,11.34,5.62,177.12,1.43,22.4,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,44.36,290.68,20.0,-77.52,290.68
1044.64,4.22,36.9,27.67,2.71,1481.63,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.51,15.61,11.34,5.62,177.12,1.41,22.32,6.72,-21.07,-3.74,3.07,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,738.81,-1.8,-16.46,-12.69,-79.48,947.01,-48.7,-47.28,1058.14,40.15,290.68,20.0,-77.52,339.4
1076.59,4.22,39.72,28.58,2.52,1532.1,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.46,15.61,11.34,5.62,177.12,1.43,22.4,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,38.57,290.68,20.0,-77.52,290.68
1129.68,4.22,43.62,30.01,2.29,1610.37,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.39,15.61,11.34,5.62,177.12,1.43,22.44,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,36.92,290.68,20.0,-77.52,290.68
1144.93,4.22,46.37,30.5,2.16,1638.57,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.37,15.61,11.34,5.62,177.12,1.56,22.53,22.53,-3.26,-3.26,3.39,11.9,11.82,1.37,1.56,5.33,3.39,82.06,736.88,-1.18,736.88,-3.66,-1.18,-3.66,-51.84,1051.14,-51.84,-50.62,1051.14,35.34,338.37,35.34,-50.62,338.37
1140.21,4.22,46.17,30.28,2.17,1628.13,1.43,7.22,6.72,-21.07,11.89,2.58,30.28,46.17,4.07,1.31,2.17,2.17,1628.13,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.38,15.61,11.34,5.62,177.12,1.43,22.47,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,35.26,290.68,20.0,-77.52,290.68
1100.67,4.22,44.57,29.09,2.24,1565.48,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.43,15.61,11.34,5.62,177.12,1.43,22.38,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,35.13,290.68,20.0,-77.52,290.68
1153.79,4.22,46.71,30.29,2.14,1631.86,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.36,15.61,11.34,5.62,177.12,1.6,22.25,6.72,-21.07,-1.52,3.45,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,718.01,-6.5,-4.43,-12.69,-79.48,947.01,-46.93,-45.64,1020.57,34.93,290.68,20.0,-77.52,332.74
1111.93,4.22,43.81,29.01,2.28,1563.91,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.42,15.61,11.34,5.62,177.12,1.43,22.27,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,35.7,290.68,20.0,-77.52,290.68
1079.25,4.22,41.41,28.13,2.41,1517.94,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.48,15.61,11.34,5.62,177.12,1.43,22.41,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,36.65,290.68,20.0,-77.52,290.68
1014.02,4.22,37.92,26.39,2.64,1425.41,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.58,15.61,11.34,5.62,177.12,1.39,22.55,6.72,-21.07,2.25,3.0,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,710.31,-6.64,-5.07,-12.69,-79.48,947.01,-28.78,-27.32,1006.99,37.59,290.68,20.0,-77.52,329.52
903.59,4.22,32.46,23.46,3.08,1268.76,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.77,15.61,11.34,5.62,177.12,1.43,22.41,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,39.09,290.68,20.0,-77.52,290.68
912.55,4.22,31.53,23.59,3.17,1277.09,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.74,15.61,11.34,5.62,177.12,1.43,22.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,40.5,290.68,20.0,-77.52,290.68
867.81,4.22,28.89,22.36,3.46,1212.46,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.82,15.61,11.34,5.62,177.12,1.17,22.07,6.72,-21.07,0.4,2.43,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,697.75,-6.85,-5.56,-12.69,-79.48,947.01,4.27,6.11,985.67,41.97,290.68,20.0,-77.52,334.92
854.63,4.22,29.24,21.96,3.42,1192.07,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.86,15.61,11.34,5.62,177.12,1.43,22.16,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,40.76,290.68,20.0,-77.52,290.68
909.93,4.22,32.03,23.35,3.12,1269.21,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.76,15.61,11.34,5.62,177.12,1.43,22.29,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,39.62,290.68,20.0,-77.52,290.68
899.18,4.22,32.59,23.1,3.07,1256.99,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.79,15.61,11.34,5.62,177.12,1.3,22.47,22.47,2.12,2.12,2.73,11.9,11.82,1.79,1.3,5.33,2.73,82.06,674.59,-8.45,674.59,-9.91,-8.45,-9.91,9.96,947.01,9.96,11.75,947.01,38.57,321.72,38.57,11.75,321.72
895.84,4.22,31.43,22.9,3.18,1246.81,1.43,7.22,6.72,-21.07,11.89,2.58,22.9,31.43,4.07,1.31,3.18,2.17,1246.81,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.8,15.61,11.34,5.62,177.12,1.43,22.44,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,39.67,290.68,20.0,-77.52,290.68
837.03,4.22,28.46,21.21,3.51,1156.05,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.93,15.61,11.34,5.62,177.12,1.43,22.34,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,40.62,290.68,20.0,-77.52,290.68
846.63,4.22,27.92,21.31,3.58,1162.32,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.92,15.61,11.34,5.62,177.12,1.25,22.27,6.72,-21.07,3.14,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,678.6,-7.35,-5.49,-12.69,-79.48,947.01,20.12,22.75,945.58,41.63,290.68,20.0,-77.52,328.72
890.03,4.22,28.05,22.43,3.57,1224.57,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.82,15.61,11.34,5.62,177.12,1.43,22.3,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,43.66,290.68,20.0,-77.52,290.68
935.96,4.22,28.24,23.59,3.54,1289.87,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.73,15.61,11.34,5.62,177.12,1.43,22.3,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,45.67,290.68,20.0,-77.52,290.68
988.0,4.22,28.6,24.83,3.5,1360.1,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.64,15.61,11.34,5.62,177.12,1.42,22.25,6.72,-21.07,0.79,2.81,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,684.42,-5.81,-3.64,-12.69,-79.48,947.01,26.1,29.21,948.49,47.56,290.68,20.0,-77.52,346.32
992.54,4.22,27.65,24.87,3.62,1364.86,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.64,15.61,11.34,5.62,177.12,1.43,22.42,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,49.36,290.68,20.0,-77.52,290.68
989.53,4.22,26.57,24.64,3.76,1355.56,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.66,15.61,11.34,5.62,177.12,1.43,22.53,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,51.01,290.68,20.0,-77.52,290.68
1019.44,4.22,26.42,25.24,3.78,1392.01,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.63,15.61,11.34,5.62,177.12,1.43,22.65,6.72,-21.07,4.98,2.83,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,697.9,-2.44,0.02,-12.69,-79.48,947.01,25.06,28.43,961.64,52.68,290.68,20.0,-77.52,351.89
1038.73,4.22,24.75,25.68,4.04,1419.89,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.62,15.61,11.34,5.62,177.12,1.43,23.04,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,57.37,290.68,20.0,-77.52,290.68
1049.9,4.22,23.15,25.95,4.32,1439.05,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.63,15.61,11.34,5.62,177.12,1.43,23.46,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,62.16,290.68,20.0,-77.52,290.68
1080.64,4.22,22.17,26.64,4.51,1482.79,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.61,15.61,11.34,5.62,177.12,1.56,23.85,23.85,8.16,8.16,3.03,11.9,11.82,1.61,1.56,5.33,3.03,82.06,710.81,5.37,710.81,2.96,5.37,2.96,72.45,975.07,72.45,76.66,975.07,66.88,367.17,66.88,76.66,367.17
1132.52,4.22,22.73,27.66,4.4,1546.42,1.43,7.22,6.72,-21.07,11.89,2.58,27.66,22.73,4.07,1.31,4.4,2.17,1546.42,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.55,15.61,11.34,5.62,177.12,1.43,24.03,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,68.04,290.68,20.0,-77.52,290.68
1143.36,4.22,22.46,27.65,4.45,1552.84,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.56,15.61,11.34,5.62,177.12,1.43,24.19,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,69.15,290.68,20.0,-77.52,290.68
1123.98,4.22,21.61,26.89,4.63,1516.74,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.6,15.61,11.34,5.62,177.12,1.55,24.32,6.72,-21.07,11.09,2.99,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,726.93,4.99,7.12,-12.69,-79.48,947.01,68.45,71.5,992.81,70.17,290.68,20.0,-77.52,376.47
1133.36,4.22,21.23,26.9,4.71,1524.52,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.61,15.61,11.34,5.62,177.12,1.43,24.5,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,71.81,290.68,20.0,-77.52,290.68
1102.78,4.22,20.14,25.9,4.97,1474.76,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.67,15.61,11.34,5.62,177.12,1.43,24.62,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,73.24,290.68,20.0,-77.52,290.68
1132.76,4.22,20.17,26.4,4.96,1510.06,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.64,15.61,11.34,5.62,177.12,1.54,24.8,6.72,-21.07,15.08,2.95,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,739.42,5.6,8.04,-12.69,-79.48,947.01,59.18,62.52,1001.57,74.85,290.68,20.0,-77.52,386.23
1105.85,4.22,19.51,25.7,5.13,1476.52,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.7,15.61,11.34,5.62,177.12,1.43,25.09,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,75.69,290.68,20.0,-77.52,290.68
1088.94,4.22,19.03,25.17,5.26,1453.17,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.74,15.61,11.34,5.62,177.12,1.43,25.32,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,76.37,290.68,20.0,-77.52,290.68
1117.66,4.22,19.35,25.67,5.17,1488.36,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.71,15.61,11.34,5.62,177.12,1.47,25.52,6.72,-21.07,15.54,2.77,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,756.88,5.94,8.45,-12.69,-79.48,947.01,46.74,49.74,1018.75,76.93,290.68,20.0,-77.52,402.52
1117.21,4.22,19.25,25.41,5.19,1479.97,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.72,15.61,11.34,5.62,177.12,1.43,25.51,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,76.87,290.68,20.0,-77.52,290.68
1168.94,4.22,20.05,26.47,4.99,1547.68,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.66,15.61,11.34,5.62,177.12,1.43,25.62,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,77.18,290.68,20.0,-77.52,290.68
1199.21,4.22,20.48,27.14,4.88,1593.6,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.62,15.61,11.34,5.62,177.12,1.54,25.84,25.84,11.83,11.83,2.92,11.9,11.82,1.62,1.54,5.33,2.92,82.06,788.17,10.88,788.17,7.95,10.88,7.95,17.01,1052.6,17.01,20.13,1052.6,77.81,414.75,77.81,20.13,414.75
1181.41,4.22,19.99,26.59,5.0,1566.65,1.43,7.22,6.72,-21.07,11.89,2.58,26.59,19.99,4.07,1.31,5.0,2.17,1566.65,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.67,15.61,11.34,5.62,177.12,1.43,26.13,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,78.38,290.68,20.0,-77.52,290.68
1199.63,4.22,20.11,26.74,4.97,1581.69,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.66,15.61,11.34,5.62,177.12,1.43,26.32,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,78.67,290.68,20.0,-77.52,290.68
1194.9,4.22,19.84,26.34,5.04,1563.23,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,1.69,15.61,11.34,5.62,177.12,1.46,26.46,6.72,-21.07,12.21,2.77,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,806.94,7.72,11.01,-12.69,-79.48,947.01,12.41,15.81,1069.44,78.78,290.68,20.0,-77.52,426.79
