Value_SP500_REAL_PRICE_MONTH,Value_SP500_DIV_YIELD_MONTH,Value_SP500_PE_RATIO_MONTH,Value_SHILLER_PE_RATIO_MONTH,Value_SP500_EARNINGS_YIELD_MONTH,Value_SP500_INFLADJ_MONTH,Value_SP500_PSR_QUARTER,Value_SP500_DIV_MONTH,Value_SP500_DIV_YEAR,Value_SP500_DIV_GROWTH_YEAR,Value_SP500_DIV_GROWTH_QUARTER,Value_SP500_PBV_RATIO_QUARTER,Value_SHILLER_PE_RATIO_YEAR,Value_SP500_PE_RATIO_YEAR,Value_SP500_DIV_YIELD_YEAR,Value_SP500_PSR_YEAR,Value_SP500_EARNINGS_YIELD_YEAR,Value_SP500_PBV_RATIO_YEAR,Value_SP500_INFLADJ_YEAR,Value_SP500_SALES_YEAR,Value_SP500_SALES_GROWTH_YEAR,Value_SP500_SALES_QUARTER,Value_SP500_REAL_SALES_GROWTH_QUARTER,Value_SP500_SALES_GROWTH_QUARTER,Value_SP500_REAL_SALES_GROWTH_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_YEAR,Value_SP500_REAL_SALES_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_QUARTER,Value_SP500_EARNINGS_GROWTH_QUARTER,Value_SP500_REAL_SALES_QUARTER,Value_SP500_EARNINGS_MONTH,Value_SP500_BVPS_YEAR,Value_SP500_EARNINGS_YEAR,Value_SP500_EARNINGS_GROWTH_YEAR,Value_SP500_BVPS_QUARTER
,3.45,,,,,,19.41,,,,,,,,,,,,,,,,,,,,,,,39.73,,,,
265.7,,14.29,14.67,7.0,576.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.37,,,,,,19.43,,,,,,,,,,,,,,,,,,,,,,,40.35,,,,
262.6,,13.39,14.43,7.47,567.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.44,,,,,,19.53,,,,,,,,,,,,,,,,,,,,,,,42.36,,,,
256.1,,12.41,14.03,8.06,551.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.57,,,,,,19.66,,,,,,,,,,,,,,,,,,,,,,,44.43,,,,
270.7,,12.49,14.77,8.01,580.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.41,,,,,,19.78,,,,,,,,,,,,,,,,,,,,,,,46.44,,,,
269.1,,12.22,14.61,8.18,574.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.46,,,,,,19.86,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,
263.7,,11.78,14.24,8.49,560.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.56,,,,,,19.94,,,,,,,,,,,,,,,,,,,,,,,47.55,,,,
268.0,,11.79,14.37,8.48,565.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.53,,,,,,19.97,,,,,,,,,,,,,,,,,,,,,,,47.98,,,,
277.4,,12.02,14.81,8.32,583.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.44,,,,,,20.09,,,,,,,,,,,,,,,,,,,,,,,48.54,,,,
271.0,,11.57,14.45,8.64,569.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.56,,,,,,20.26,,,,,,,,,,,,,,,,,,,,,,,49.22,,,,
276.5,,11.64,14.7,8.59,580.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.53,,,,,,20.46,20.46,,,,,,3.53,,,,,,,,,,,,,,,,49.84,,49.84,,
285.4,,11.82,15.09,8.46,595.98,,,,,,,15.09,11.82,,,8.46,,595.98,,,,,,,,,,,,,,,,
,3.45,,,,,,20.54,,,,,,,,,,,,,,,,,,,,,,,50.44,,,,
294.0,,11.97,15.47,8.35,611.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.38,,,,,,20.64,,,,,,,,,,,,,,,,,,,,,,,51.07,,,,
292.7,,11.73,15.3,8.53,605.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.42,,,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,51.61,,,,
302.3,,12.07,15.69,8.29,621.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.35,,,,,,20.81,,,,,,,,,,,,,,,,,,,,,,,51.45,,,,
313.9,,12.49,16.19,8.01,641.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.27,,,,,,20.94,,,,,,,,,,,,,,,,,,,,,,,51.34,,,,
323.7,,12.84,16.64,7.79,659.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.2,,,,,,21.13,,,,,,,,,,,,,,,,,,,,,,,51.39,,,,
331.9,,13.43,17.01,7.45,674.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.16,,,,,,21.32,,,,,,,,,,,,,,,,,,,,,,,50.23,,,,
346.6,,14.32,17.73,6.98,703.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.06,,,,,,21.54,,,,,,,,,,,,,,,,,,,,,,,49.12,,,,
347.3,,14.66,17.71,6.82,702.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.09,,,,,,21.72,,,,,,,,,,,,,,,,,,,,,,,47.93,,,,
347.4,,14.84,17.64,6.74,699.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.12,,,,,,21.83,,,,,,,,,,,,,,,,,,,,,,,47.15,,,,
340.2,,14.7,17.24,6.8,683.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.22,,,,,,21.99,,,,,,,,,,,,,,,,,,,,,,,46.49,,,,
348.6,,15.24,17.65,6.56,699.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.17,,,,,,22.17,22.17,13.38,13.38,,,,3.17,,,,,,,,,,,-7.94,,-7.94,-3.71,,45.86,,45.86,-3.71,
339.97,,15.13,17.05,6.61,674.83,,,,,,,17.05,15.13,,,6.61,,674.83,,,,,,,,,,,,,,,,
,3.28,,,,,,22.12,,,,,,,,,,,,,,,,,,,,,,,44.6,,,,
330.45,,14.97,16.51,6.68,652.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.4,,,,,,22.19,,,,,,,,,,,,,,,,,,,,,,,43.6,,,,
338.46,,15.62,16.83,6.4,665.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.34,,,,,,22.24,,,13.06,,,,,,,,,,,,,,,,,-17.13,-13.18,,42.58,,,,
338.18,,15.7,16.81,6.37,663.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.38,,,,,,22.43,,,,,,,,,,,,,,,,,,,,,,,42.25,,,,
350.25,,16.37,17.39,6.11,685.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.3,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,41.88,,,,
360.39,,16.95,17.82,5.9,701.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.24,,,,,,22.71,,,12.49,,,,,,,,,,,,,,,,,-19.58,-15.7,,41.39,,,,
360.03,,16.81,17.75,5.95,698.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.26,,,,,,22.73,,,,,,,,,,,,,,,,,,,,,,,41.54,,,,
330.75,,15.33,16.17,6.52,635.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.56,,,,,,22.63,,,,,,,,,,,,,,,,,,,,,,,41.47,,,,
315.41,,14.51,15.3,6.89,601.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.75,,,,,,22.55,,,10.25,,,,,,,,,,,,,,,,,-12.84,-8.23,,41.43,,,,
307.12,,14.21,14.82,7.04,581.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.88,,,,,,22.58,,,,,,,,,,,,,,,,,,,,,,,40.93,,,,
315.29,,14.68,15.19,6.81,595.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.81,,,,,,22.68,,,,,,,,,,,,,,,,,,,,,,,40.59,,,,
328.75,,15.41,15.85,6.49,621.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.68,,,,,,22.84,22.84,9.33,9.33,,,,3.68,,,,,,,,,,,-11.6,,-11.6,-6.69,,40.33,,40.33,-6.69,
325.49,,15.35,15.61,6.52,611.53,,,,,,,15.61,15.35,,,6.52,,611.53,,,,,,,,,,,,,,,,
,3.72,,,,,,22.72,,,,,,,,,,,,,,,,,,,,,,,39.84,,,,
362.26,,17.19,17.36,5.82,679.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.34,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,39.53,,,,
372.28,,17.78,17.82,5.62,697.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.25,,,,,,22.68,,,7.0,,,,,,,,,,,,,,,,,-8.29,-3.37,,39.23,,,,
379.68,,18.58,18.16,5.38,710.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.19,,,,,,22.67,,,,,,,,,,,,,,,,,,,,,,,38.21,,,,
377.99,,18.98,18.03,5.27,704.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.21,,,,,,22.63,,,,,,,,,,,,,,,,,,,,,,,37.15,,,,
378.29,,19.49,18.01,5.13,703.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.21,,,,,,22.59,,,4.15,,,,,,,,,,,,,,,,,-13.28,-8.7,,36.09,,,,
380.23,,20.14,18.1,4.97,705.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.21,,,,,,22.63,,,,,,,,,,,,,,,,,,,,,,,35.05,,,,
389.4,,21.22,18.51,4.71,720.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.14,,,,,,22.65,,,,,,,,,,,,,,,,,,,,,,,33.97,,,,
387.2,,21.73,18.36,4.6,713.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.17,,,,,,22.63,,,3.73,,,,,,,,,,,,,,,,,-21.67,-18.03,,32.85,,,,
386.88,,22.49,18.35,4.45,712.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.17,,,,,,22.55,,,,,,,,,,,,,,,,,,,,,,,31.66,,,,
385.92,,23.27,18.29,4.3,708.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.17,,,,,,22.44,,,,,,,,,,,,,,,,,,,,,,,30.44,,,,
388.51,,24.33,18.44,4.11,712.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.14,,,,,,22.38,22.38,0.97,0.97,,,,3.14,,,,,,,,,,,-28.02,,-28.02,-25.16,,29.29,,29.29,-25.16,
416.08,,25.93,19.77,3.86,761.91,,,,,,,19.77,25.93,,,3.86,,761.91,,,,,,,,,,,,,,,,
,2.94,,,,,,22.42,,,,,,,,,,,,,,,,,,,,,,,29.38,,,,
412.56,,25.6,19.58,3.91,752.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.98,,,,,,22.41,,,,,,,,,,,,,,,,,,,,,,,29.41,,,,
407.36,,25.16,19.28,3.97,739.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.03,,,,,,22.37,,,1.77,,,,,,,,,,,,,,,,,-25.49,-22.68,,29.39,,,,
407.41,,24.73,19.3,4.04,738.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.02,,,,,,22.34,,,,,,,,,,,,,,,,,,,,,,,29.87,,,,
414.81,,24.75,19.66,4.04,750.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.97,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,,30.34,,,,
408.27,,23.95,19.31,4.18,736.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.02,,,,,,22.22,,,1.42,,,,,,,,,,,,,,,,,-15.06,-12.16,,30.75,,,,
415.05,,23.88,19.62,4.19,747.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.97,,,,,,22.22,,,,,,,,,,,,,,,,,,,,,,,31.28,,,,
417.93,,23.6,19.72,4.24,750.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.96,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,31.79,,,,
418.48,,23.2,19.71,4.31,748.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.96,,,,,,22.18,,,0.98,,,,,,,,,,,,,,,,,-2.01,1.23,,32.29,,,,
412.5,,22.43,19.37,4.46,735.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,
422.84,,22.56,19.83,4.43,753.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.93,,,,,,22.06,,,,,,,,,,,,,,,,,,,,,,,33.37,,,,
435.64,,22.82,20.45,4.38,776.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.84,,,,,,22.07,22.07,1.49,1.49,,,,2.84,,,,,,,,,,,15.9,,15.9,19.54,,34.02,,34.02,19.54,
435.23,,22.5,20.32,4.44,771.83,,,,,,,20.32,22.5,,,4.44,,771.83,,,,,,,,,,,,,,,,
,2.85,,,,,,22.02,,,,,,,,,,,,,,,,,,,,,,,34.3,,,,
441.7,,22.55,20.54,4.44,780.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.82,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,34.62,,,,
450.16,,22.69,20.85,4.41,792.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.77,,,,,,21.98,,,1.26,,,,,,,,,,,,,,,,,18.96,22.54,,34.94,,,,
443.08,,22.53,20.46,4.44,778.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.82,,,,,,21.94,,,,,,,,,,,,,,,,,,,,,,,34.54,,,,
445.25,,22.83,20.52,4.38,780.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.81,,,,,,21.94,,,,,,,,,,,,,,,,,,,,,,,34.2,,,,
448.06,,23.18,20.61,4.31,784.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.79,,,,,,21.93,,,1.65,,,,,,,,,,,,,,,,,10.19,13.37,,33.85,,,,
447.29,,22.72,20.56,4.4,783.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.8,,,,,,21.93,,,,,,,,,,,,,,,,,,,,,,,34.48,,,,
454.13,,22.65,20.81,4.42,793.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.76,,,,,,21.87,,,,,,,,,,,,,,,,,,,,,,,35.02,,,,
459.24,,22.5,20.99,4.44,800.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.73,,,,,,21.82,,,1.0,,,,,,,,,,,,,,,,,9.97,13.14,,35.57,,,,
463.9,,22.19,21.11,4.51,805.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.7,,,,,,21.76,,,,,,,,,,,,,,,,,,,,,,,36.28,,,,
462.89,,21.63,21.04,4.62,802.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.71,,,,,,21.78,,,,,,,,,,,,,,,,,,,,,,,37.11,,,,
465.95,,21.29,21.16,4.7,808.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.7,,,,,,21.81,21.81,1.55,1.55,,,,2.7,,,,,,,,,,,11.38,,11.38,14.67,,37.97,,37.97,14.67,
472.99,,21.34,21.41,4.69,818.14,,,,,,,21.41,21.34,,,4.69,,818.14,,,,,,,,,,,,,,,,
,2.67,,,,,,21.83,,,,,,,,,,,,,,,,,,,,,,,38.34,,,,
471.58,,21.02,21.26,4.76,812.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.69,,,,,,21.83,,,,,,,,,,,,,,,,,,,,,,,38.68,,,,
463.81,,20.42,20.83,4.9,796.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.74,,,,,,21.83,,,1.83,,,,,,,,,,,,,,,,,11.38,14.47,,39.02,,,,
447.23,,19.0,20.05,5.26,767.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.85,,,,,,21.87,,,,,,,,,,,,,,,,,,,,,,,40.39,,,,
450.9,,18.5,20.19,5.4,773.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.84,,,,,,21.93,,,,,,,,,,,,,,,,,,,,,,,41.78,,,,
454.83,,18.05,20.29,5.54,777.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.82,,,,,,21.93,,,2.49,,,,,,,,,,,,,,,,,27.04,30.37,,43.06,,,,
451.4,,17.42,20.07,5.74,769.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.85,,,,,,21.92,,,,,,,,,,,,,,,,,,,,,,,44.15,,,,
464.24,,17.44,20.53,5.73,787.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.78,,,,,,21.88,,,,,,,,,,,,,,,,,,,,,,,45.18,,,,
466.96,,17.09,20.57,5.85,790.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.77,,,,,,21.87,,,3.23,,,,,,,,,,,,,,,,,30.39,33.9,,46.26,,,,
463.81,,16.32,20.39,6.13,784.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.8,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,48.07,,,,
461.01,,15.62,20.21,6.4,778.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.84,,,,,,22.11,,,,,,,,,,,,,,,,,,,,,,,49.85,,,,
455.19,,14.88,19.91,6.72,768.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.89,,,,,,22.25,22.25,4.71,4.71,,,,2.89,,,,,,,,,,,36.07,,36.07,39.79,,51.69,,51.69,39.79,
465.25,,14.89,20.22,6.72,782.8,,,,,,,20.22,14.89,,,6.72,,782.8,,,,,,,,,,,,,,,,
,2.83,,,,,,22.16,,,,,,,,,,,,,,,,,,,,,,,52.58,,,,
481.92,,15.11,20.8,6.62,807.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.73,,,,,,22.07,,,,,,,,,,,,,,,,,,,,,,,53.46,,,,
493.15,,15.15,21.15,6.6,823.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.67,,,,,,22.0,,,3.64,,,,,,,,,,,,,,,,,39.54,43.33,,54.37,,,,
507.91,,15.31,21.64,6.53,845.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.61,,,,,,22.03,,,,,,,,,,,,,,,,,,,,,,,55.23,,,,
523.81,,15.5,22.19,6.45,870.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.54,,,,,,22.09,,,,,,,,,,,,,,,,,,,,,,,56.17,,,,
539.35,,15.67,22.72,6.38,894.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.48,,,,,,22.16,,,4.1,,,,,,,,,,,,,,,,,32.86,36.63,,57.09,,,,
557.37,,16.07,23.37,6.22,924.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.41,,,,,,22.27,,,,,,,,,,,,,,,,,,,,,,,57.51,,,,
559.11,,16.01,23.28,6.25,924.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.42,,,,,,22.33,,,,,,,,,,,,,,,,,,,,,,,57.77,,,,
578.77,,16.45,23.94,6.08,955.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.35,,,,,,22.41,,,5.05,,,,,,,,,,,,,,,,,25.38,28.72,,58.07,,,,
582.92,,16.76,23.93,5.97,959.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.34,,,,,,22.45,,,,,,,,,,,,,,,,,,,,,,,57.21,,,,
595.53,,17.33,24.35,5.77,980.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.3,,,,,,22.58,,,,,,,,,,,,,,,,,,,,,,,56.58,,,,
614.57,,18.1,25.03,5.53,1012.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.24,,,,,,22.72,22.72,4.69,4.69,,,,2.24,,,,,,,,,,,8.1,,8.1,10.98,,55.95,,55.95,10.98,
614.42,,18.08,24.76,5.53,1006.33,,,,,,,24.76,18.08,,,5.53,,1006.33,,,,,,,,,,,,,,,,
,2.26,,,,,,22.76,,,,,,,,,,,,,,,,,,,,,,,55.67,,,,
649.54,,19.1,25.97,5.24,1060.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.16,,,,,,22.85,,,,,,,,,,,,,,,,,,,,,,,55.53,,,,
647.07,,19.01,25.63,5.26,1050.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.18,,,,,,22.91,,,7.09,,,,,,,,,,,,,,,,,1.84,4.58,,55.29,,,,
647.17,,18.85,25.42,5.3,1047.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.19,,,,,,22.91,,,,,,,,,,,,,,,,,,,,,,,55.54,,,,
661.23,,19.1,25.81,5.24,1067.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.15,,,,,,22.96,,,,,,,,,,,,,,,,,,,,,,,55.91,,,,
668.5,,19.15,25.96,5.22,1078.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.14,,,,,,23.03,,,6.83,,,,,,,,,,,,,,,,,-1.28,1.39,,56.34,,,,
644.07,,18.26,24.86,5.48,1037.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.24,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,56.82,,,,
662.68,,18.6,25.41,5.38,1065.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.19,,,,,,23.37,,,,,,,,,,,,,,,,,,,,,,,57.29,,,,
674.88,,18.75,25.68,5.33,1081.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.17,,,,,,23.5,,,8.02,,,,,,,,,,,,,,,,,-0.54,2.33,,57.69,,,,
701.46,,19.0,26.48,5.26,1120.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.1,,,,,,23.55,,,,,,,,,,,,,,,,,,,,,,,58.96,,,,
735.67,,19.45,27.58,5.14,1173.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.01,,,,,,23.63,,,,,,,,,,,,,,,,,,,,,,,60.3,,,,
743.25,,19.19,27.72,5.21,1185.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,,23.76,23.76,8.06,8.06,,,,2.0,,,,,,,,,,,10.69,,10.69,14.05,,61.75,,61.75,14.05,
766.22,,19.53,28.33,5.12,1217.89,,,,,,,28.33,19.53,,,5.12,,1217.89,,,,,,,,,,,,,,,,
,1.95,,,,,,23.77,,,,,,,,,,,,,,,,,,,,,,,62.36,,,,
798.39,,20.09,29.26,4.98,1265.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.88,,,,,,23.78,,,,,,,,,,,,,,,,,,,,,,,62.96,,,,
792.16,,19.69,28.8,5.08,1252.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9,,,,,,23.8,,,6.77,,,,,,,,,,,,,,,,,14.81,18.21,,63.6,,,,
763.93,,18.94,27.58,5.28,1205.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.98,,,,,,23.83,,,,,,,,,,,,,,,,,,,,,,,63.68,,,,
833.09,,20.6,29.93,4.86,1315.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.82,,,,,,23.89,,,,,,,,,,,,,,,,,,,,,,,63.89,,,,
876.29,,21.61,31.25,4.63,1382.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.73,,,,,,23.92,,,6.22,,,,,,,,,,,,,,,,,13.02,16.16,,63.97,,,,
925.29,,22.8,32.76,4.39,1457.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.64,,,,,,23.98,,,,,,,,,,,,,,,,,,,,,,,63.94,,,,
927.24,,22.83,32.58,4.38,1458.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.65,,,,,,24.02,,,,,,,,,,,,,,,,,,,,,,,63.87,,,,
937.02,,23.06,32.66,4.34,1469.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.64,,,,,,24.05,,,4.56,,,,,,,,,,,,,,,,,10.12,12.89,,63.75,,,,
951.16,,23.58,32.9,4.24,1488.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.62,,,,,,24.08,,,,,,,,,,,,,,,,,,,,,,,63.12,,,,
938.92,,23.46,32.33,4.26,1470.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.64,,,,,,24.18,,,,,,,,,,,,,,,,,,,,,,,62.68,,,,
962.37,,24.23,33.03,4.13,1508.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.61,,,,,,24.3,24.3,4.01,4.01,,,,1.61,,,,,,,,,,,0.36,,0.36,2.56,,62.27,,62.27,2.56,
963.36,,24.29,32.86,4.12,1507.55,,,,,,,32.86,24.29,,,4.12,,1507.55,,,,,,,,,,,,,,,,
,1.61,,,,,,24.33,,,,,,,,,,,,,,,,,,,,,,,62.06,,,,
1023.74,,25.85,34.71,3.87,1599.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.52,,,,,,24.36,,,,,,,,,,,,,,,,,,,,,,,61.85,,,,
1076.83,,27.23,36.29,3.67,1678.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.45,,,,,,24.39,,,3.86,,,,,,,,,,,,,,,,,-3.54,-1.74,,61.65,,,,
1112.2,,28.26,37.27,3.54,1730.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.42,,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,61.24,,,,
1108.42,,28.3,36.95,3.53,1721.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.43,,,,,,24.62,,,,,,,,,,,,,,,,,,,,,,,60.83,,,,
1108.39,,28.44,36.8,3.52,1719.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.44,,,,,,24.75,,,5.2,,,,,,,,,,,,,,,,,-5.52,-3.9,,60.46,,,,
1156.58,,29.9,38.26,3.34,1792.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.38,,,,,,24.81,,,,,,,,,,,,,,,,,,,,,,,59.93,,,,
1074.62,,28.0,35.42,3.57,1663.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.5,,,,,,24.88,,,,,,,,,,,,,,,,,,,,,,,59.4,,,,
1020.64,,26.8,33.53,3.73,1577.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.58,,,,,,24.95,,,5.28,,,,,,,,,,,,,,,,,-7.72,-6.27,,58.88,,,,
1032.47,,27.2,33.77,3.68,1592.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.57,,,,,,24.92,,,,,,,,,,,,,,,,,,,,,,,58.54,,,,
1144.43,,30.25,37.37,3.31,1764.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.41,,,,,,24.95,,,,,,,,,,,,,,,,,,,,,,,58.34,,,,
1190.05,,31.56,38.82,3.17,1836.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.36,,,,,,24.99,24.99,4.5,4.5,,,,1.36,,,,,,,,,,,-6.49,,-6.49,-5.06,,58.18,,58.18,-5.06,
1248.77,,32.92,40.57,3.04,1922.06,,,,,,,40.57,32.92,,,3.04,,1922.06,,,,,,,,,,,,,,,,
,1.3,,,,,,25.06,,,,,,,,,,,,,,,,,,,,,,,58.39,,,,
1246.58,,32.67,40.4,3.06,1916.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.31,,,,,,25.16,,,,,,,,,,,,,,,,,,,,,,,58.66,,,,
1281.66,,33.39,41.35,2.99,1964.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
